feature	baseMean	log2FoldChange	stat	pvalue	padj	symbol
EYA3	7.38220942289711	-2.52847804766302	-0.73500932605232	0.462333814386604	0.666043711132094	EYA3
LINC00963;RP11-492E3.51	1.63268476900415	2.84524187747282	0.735024115038429	0.462324807706106	0.666043711132094	LINC00963;RP11-492E3.51
PTENP1	4.56777479236334	0.981939609871274	0.735028645186686	0.46232204880783	0.666043711132094	PTENP1
ING4	1.92867294139761	-0.161866498516118	0.73475850508078	0.462486582456051	0.666187707102961	ING4
CDKL2	3.40598564659061	-0.104327402347798	0.734628583539411	0.462565725119108	0.666225628756843	CDKL2
RNF13	23.6872269223939	0.0509645703509878	0.734508985353551	0.462638585911754	0.666254495112554	RNF13
EIF4H	18.6203805710524	0.206256543049773	-0.734067546512001	0.462907571687809	0.666565765898404	EIF4H
COIL	35.1492955346706	0.0509645703509878	0.733908897275785	0.46300426410617	0.666586066664978	COIL
SLC41A2	3.66510666515791	-0.387578896963766	0.733871005526157	0.463027359768395	0.666586066664978	SLC41A2
FAIM	5.31889148933826	0.0509645703509878	0.733596960127857	0.46319441419164	0.666598327508653	FAIM
FAM210A	10.4566986547567	1.24842823526169	0.733660277115557	0.463155814015739	0.666598327508653	FAM210A
ZNF571	4.4624704355355	0.206256543049773	0.73371976451322	0.463119550121033	0.666598327508653	ZNF571
BRD3	17.5249597530408	0.0509645703509878	-0.733343313631739	0.463349063646687	0.666737176016733	BRD3
TMEM129	1.75484282534485	2.58183408500355	-0.73326534265076	0.463396608699754	0.666737176016733	TMEM129
KLF15	1.5868462051467	0.0509645703509878	0.732861534674723	0.463642885744349	0.666863325060344	KLF15
SH3PXD2B	30.4019281684543	-0.287755995162965	-0.73290186296393	0.46361828678736	0.666863325060344	SH3PXD2B
YWHAG	11.0969818908195	-1.03241853307894	-0.733027216773621	0.463541829644846	0.666863325060344	YWHAG
CRK	17.9831760423255	-0.621069595607893	0.731808385268178	0.464285530291615	0.667711512837582	CRK
GARNL3	5.40824011487571	1.19609040678361	0.730748975591579	0.464932494836972	0.668311871413995	GARNL3
HAT1	15.4304725374626	-0.104327402347798	-0.730691036917981	0.46496789151175	0.668311871413995	HAT1
RP11-793H13.3	1.9826256607844	0.426562347318709	0.730934720434564	0.464819027199564	0.668311871413995	RP11-793H13.3
VDAC1P1	4.60499632293507	0.206256543049773	-0.730929430596279	0.464822258437977	0.668311871413995	VDAC1P1
ZBTB1	45.7867220544935	0.0509645703509878	0.730825031299066	0.464886032134654	0.668311871413995	ZBTB1
STK17A	4.42777865947621	1.15874911915174	0.730355798897128	0.465172729056976	0.668530113287535	STK17A
SNN	2.41270182328812	0.503763266607733	-0.73015903043505	0.465292982124579	0.66862675740709	SNN
RP11-567G24.1	11.9732489177036	-0.117745848308523	-0.729746588399545	0.465545097990683	0.668760490383154	RP11-567G24.1
SLC25A4	3.78488914069004	0.286788765312505	-0.729768932887234	0.465531437399829	0.668760490383154	SLC25A4
TOX	7.25753853796052	-0.402711470284916	-0.729881474400187	0.465462637080194	0.668760490383154	TOX
KDM4D	2.57155634902488	0.449353431587118	0.729340098265454	0.465793649861031	0.66878350693277	KDM4D
NQO1	2.30875407385915	1.44608577268365	-0.72928684700406	0.465826216260609	0.66878350693277	NQO1
RP11-340I6.6	2.01556856844341	1.10216158286626	-0.729344297260119	0.465791081973065	0.66878350693277	RP11-340I6.6
SLC16A1-AS1	2.98214488592209	-0.192605112282112	-0.729369948378703	0.465775395246372	0.66878350693277	SLC16A1-AS1
SPHK2	1.92304173774786	-0.205907602877605	0.729520876947855	0.465683102088013	0.66878350693277	SPHK2
ZFP82	2.10775792641253	1.32107116523263	-0.728975815432202	0.466016456334365	0.668980491658322	ZFP82
RPL7A	8.11706674729094	0.0509645703509881	-0.728564787331748	0.466267924687978	0.669265316569658	RPL7A
BRIX1	15.4532666765899	1.04580518806131	-0.728442936927512	0.466342487643273	0.669296181491892	BRIX1
PABPC4L	2.40582451113436	2.56227617164904	0.72830449172227	0.466427213356063	0.669337411666346	PABPC4L
UBE3C	25.6727993608375	2.70784673066827	-0.728222586865599	0.466477341522027	0.669337411666346	UBE3C
COQ4	2.82061334186523	-0.519655477703385	-0.727915996346682	0.466665010422318	0.669530532468963	COQ4
MMAB	5.59682931805257	-0.583632071582648	0.727820420244597	0.466723522628986	0.669538327583536	MMAB
GTF2IRD1	10.1850487728814	0.0509645703509877	0.72752496642063	0.46690442679688	0.669721678373418	GTF2IRD1
RPS7P1	3.35398194901749	-2.39450301898035	-0.727361050789406	0.467004807885899	0.669789499337434	RPS7P1
CTIF	14.0728336363167	0.206256543049774	0.727166933667591	0.467123699691988	0.669883850376846	CTIF
ASMTL	6.11405992849186	0.0509645703509878	-0.726925643109579	0.467271507426146	0.670019642454633	ASMTL
UVRAG	20.9835179534387	0.0509645703509878	0.726646921646931	0.467442276540737	0.670188324196961	UVRAG
RP11-352M15.2	2.93429982074748	2.2452206140888	-0.726252272649942	0.467684132149559	0.670458875205652	RP11-352M15.2
TNFRSF21	13.4026530403657	0.961480261431674	0.725634667390559	0.468062762800266	0.670925419313926	TNFRSF21
ISOC2	2.93228920649711	-2.54709726508035	-0.7251375546035	0.4683676473177	0.671286161034594	ISOC2
ASXL1	8.93981519828013	-0.429153567444748	0.724662624940335	0.468659029366434	0.671490520160753	ASXL1
EPS15L1	4.35626991507669	-1.65463627210461	0.724728140347411	0.468618827947737	0.671490520160753	EPS15L1
OGDHL	2.51824015521555	-1.33799296250142	-0.724644855455534	0.468669933367312	0.671490520160753	OGDHL
GUSBP11;KB-1572G7.2;AP000347.2	8.72402053803427	1.25415415658092	-0.724536785873772	0.468736251808998	0.671509265226429	GUSBP11;KB-1572G7.2;AP000347.2
ALAS1	10.5290221855922	-0.505567875750025	-0.724412468106577	0.468812547604412	0.671509750692122	ALAS1
PLXNB1	9.66212591270085	0.0509645703509878	0.724362751781246	0.468843061229231	0.671509750692122	PLXNB1
RP13-726E6.1	2.59240901883274	-2.64701254711426	-0.724228009729271	0.46892576531225	0.67155195318446	RP13-726E6.1
RP11-449H3.3	6.04158441636944	0.0509645703509879	0.7238816702336	0.469138384015235	0.671703924627488	RP11-449H3.3
TRAPPC2L	5.24788717723823	0.632487627235167	0.723959204376136	0.469090780974715	0.671703924627488	TRAPPC2L
ZNF304	1.58849575160859	0.206256543049773	-0.723772310369145	0.469205531391143	0.671723819426612	ZNF304
ZNF28;ZNF468	1.67846237297916	0.30411034808822	-0.723150917199424	0.469587170069004	0.672193890518659	ZNF28;ZNF468
FGFR3	3.19156431584261	0.0509645703509878	0.722893934986619	0.469745049998362	0.672343590227997	FGFR3
DDAH1	13.2394642531425	-0.0965790891685847	0.722532118489994	0.469967385776462	0.672415345488868	DDAH1
GNB4	50.6127661048656	1.18557775790036	0.722328945357258	0.470092260896219	0.672415345488868	GNB4
LINC00511	1.63645165618301	1.51526325568255	0.722205190535453	0.470168332583781	0.672415345488868	LINC00511
NACA3P	2.12592517186821	2.33626223845544	-0.722330609950359	0.470091237722584	0.672415345488868	NACA3P
PEX5	4.820190780916	0.0509645703509878	0.722375342510232	0.470063742469314	0.672415345488868	PEX5
PLEKHB1	1.9587555777983	0.050964570350988	0.722604459178483	0.469922927865296	0.672415345488868	PLEKHB1
TMEM11	3.29377220944362	-3.78007935931911	-0.72222675375697	0.470155077252292	0.672415345488868	TMEM11
EIF4ENIF1	3.82176010083621	3.91227535927278	0.721430694369306	0.470644567271478	0.673020130547831	EIF4ENIF1
HMGCL	7.09716781263014	-0.222947054909463	0.720868526643531	0.470990408748258	0.673186045963117	HMGCL
MAOA	2.94831004376681	1.2490715587444	0.72081856982738	0.47102114859929	0.673186045963117	MAOA
MGAT2	1.81825471241044	-2.67731408951657	0.720829659281203	0.471014324847094	0.673186045963117	MGAT2
SBNO2	2.73915015919418	0.00646335287208552	0.720816900740299	0.471022175655193	0.673186045963117	SBNO2
TMX4	9.17156003849296	0.0509645703509878	0.720808356732839	0.47102743314337	0.673186045963117	TMX4
RGMA	3.41138931684648	0.881777887847599	-0.720593312555757	0.471159769558744	0.673298893532796	RGMA
TAF12	2.79072738378088	0.0509645703509884	0.72050498790823	0.471214129761048	0.673300298233559	TAF12
EMG1	3.4232830241309	0.413341915898448	0.720117887427211	0.471452415052872	0.67348819518425	EMG1
NDUFS3	7.42121148027537	-3.35472469123717	-0.720142854335147	0.47143704430772	0.67348819518425	NDUFS3
CTB-52I2.4	4.26277260157641	0.489516915825769	-0.719471095127205	0.471850705619969	0.673851759620977	CTB-52I2.4
CTNS	1.5981444120055	-0.572739775418218	0.719482614397049	0.471843610505482	0.673851759620977	CTNS
MBD2	3.94811625912058	0.35312399339765	0.719360823575917	0.471918628636742	0.673851759620977	MBD2
NOP16	9.63935505917197	-0.86360984729707	-0.719357623743848	0.471920599690163	0.673851759620977	NOP16
GPR137	2.3044404418502	2.35808855462581	0.719133831739071	0.472058463802703	0.673972321721256	GPR137
RP11-644F5.10;BLOC1S1	31.0258398436399	0.361548515748559	0.718875498957753	0.472217633895344	0.674046988113146	RP11-644F5.10;BLOC1S1
XKR6	16.0146005471463	0.397811686445389	-0.718893062132202	0.472206811520973	0.674046988113146	XKR6
NEDD8	1.808679035894	-0.104327402347798	-0.718520764569824	0.472436249388773	0.674282739283772	NEDD8
ATP6V1A	15.8605280173387	1.46788939454862	-0.718063292164669	0.472718262479371	0.67430376149664	ATP6V1A
ATR	8.93852346931746	1.27885116149058	0.718168598701485	0.472653337081427	0.67430376149664	ATR
CH17-472G23.2	3.88945790163361	0.168089803473517	0.718228157082689	0.472616619297238	0.67430376149664	CH17-472G23.2
HIBCH	16.6152737155402	1.17806004889278	0.718289535681755	0.47257878099081	0.67430376149664	HIBCH
RPS19	6.56588856443521	-1.00600757847186	-0.718093309751914	0.472699755019713	0.67430376149664	RPS19
BBIP1	1.66313442235594	-1.37628602037361	-0.717775763684165	0.472895559487684	0.674371962509657	BBIP1
KCTD7;RP4-756H11.3	2.44986769109704	-0.730922769564231	0.717725655574235	0.47292646110357	0.674371962509657	KCTD7;RP4-756H11.3
SLC25A3	16.0428763940964	-0.85665987376523	-0.717747641716721	0.472912902137015	0.674371962509657	SLC25A3
MRPL2	2.09841083563319	-0.65266315099849	-0.717623870887915	0.472989235028427	0.674385239137401	MRPL2
GAPDHP63	2.35297203091119	0.648284355017214	-0.717506589519398	0.473061571946637	0.674412146082152	GAPDHP63
APOL2	1.83277554259293	-0.682990657203848	0.716890117327807	0.473441900356235	0.674649359590324	APOL2
NSUN5	1.75073892040227	3.92184171601922	-0.71698018997578	0.473386320147253	0.674649359590324	NSUN5
RBBP6	93.7726043558631	-3.37741805663621	0.716929391526621	0.473417665386176	0.674649359590324	RBBP6
ZBTB21	2.68703122909005	0.12509341219006	-0.716996269959602	0.47337639821343	0.674649359590324	ZBTB21
RHOF	1.53838408528529	-2.02206166861445	0.716501612018992	0.473681672482328	0.674914787833739	RHOF
KIF1C	22.64157883591	0.0509645703509879	-0.716240799374341	0.473842674533769	0.675067935008918	KIF1C
SORD	9.07928623285712	4.18537907631064	-0.716024473704206	0.473976237186173	0.675181960007497	SORD
HAVCR2;MED7	3.37538827932031	-0.345104114408403	-0.715650026655093	0.474207475204454	0.675358822652024	HAVCR2;MED7
TMEM161A	1.7673768876052	-1.8495974107663	-0.715686864174683	0.47418472361827	0.675358822652024	TMEM161A
CELF2	21.8224913600575	0.206256543049773	0.715333370316337	0.474403073206088	0.675446812810905	CELF2
CFAP221	1.78361113686962	0.0509645703509877	0.715357106340813	0.474388409973787	0.675446812810905	CFAP221
CLP1	2.28593487083107	0.948583640305207	-0.715289945265578	0.474429900230269	0.675446812810905	CLP1
RP1-78O14.1	1.89441849936505	-0.454214269393342	-0.7151267675294	0.474530715231171	0.67551410020607	RP1-78O14.1
C12orf49	4.75345033142469	-1.65762537262787	-0.714963268523734	0.474631740519669	0.675581671734947	C12orf49
TXNL4A	7.84713649730566	1.43917029817306	0.714541952695871	0.474892124069054	0.675876029900377	TXNL4A
GPKOW	8.07131318955925	0.0509645703509878	0.714282440199026	0.475052548197623	0.676028073439172	GPKOW
TRIM23	6.61022165198773	3.16209280195058	-0.714082778229573	0.47517599447134	0.676127466921769	TRIM23
SNHG10;SCARNA13	1.89207157293894	-0.522782819603047	0.713849616308899	0.475320175251726	0.676256337765089	SNHG10;SCARNA13
TMEM186	3.5155136687818	-0.259619375046583	0.713742483631814	0.47538643113637	0.676274325290874	TMEM186
KB-1562D12.1	2.0343827473865	0.0330250827064405	-0.712769736969717	0.47598825521174	0.677054110424097	KB-1562D12.1
PARGP1	13.5632005260899	0.0509645703509879	0.712543016938645	0.476128583557501	0.677148395341411	PARGP1
SEMA5B	1.9245658626407	0.361548515748559	-0.712489187261143	0.476161904762828	0.677148395341411	SEMA5B
UBE3B	12.9117539466664	0.206256543049774	0.711774215968692	0.476604601623373	0.67770154941689	UBE3B
VANGL1	11.261135260084	0.206256543049773	0.711445077865336	0.476808473538589	0.677915023130721	VANGL1
RRAS2	24.5757338144995	1.15250782077566	-0.711261068932297	0.476922471589924	0.678000682591604	RRAS2
NDUFA9;RP11-234B24.6	25.9118053171249	-0.252233904624102	-0.711067951879787	0.477042128391808	0.678094366411344	NDUFA9;RP11-234B24.6
SH3BP4	12.8862896622074	1.23089037823541	-0.710844189475703	0.477180793838266	0.678215046025452	SH3BP4
FOXJ3	41.159056805725	-0.104327402347798	0.710718512900234	0.477258685221063	0.678235271141133	FOXJ3
TTC31	3.85984932523576	0.0509645703509878	-0.710647725256855	0.477302560799099	0.678235271141133	TTC31
YIF1B	3.39032730191218	0.14565515271931	-0.710332999531895	0.477497660733794	0.678436077100257	YIF1B
MIEF1	6.5978316257609	1.90490944560064	-0.709677856973074	0.477903926541199	0.678860374931384	MIEF1
NOL4L	10.7367517792158	0.361548515748559	0.709724108878288	0.477875238694829	0.678860374931384	NOL4L
ACSL3	20.7810988618369	3.62483631878969	-0.709551705920031	0.47798217679717	0.678895076919209	ACSL3
DHFR	15.6667560443938	-0.592480834390583	-0.709221058490796	0.478187307379776	0.679109963441623	DHFR
AC008834.1	3.52697980026562	0.102230876617301	-0.708433752648145	0.478675938221926	0.67949789384778	AC008834.1
CMBL	7.14343045277204	1.24912266623849	0.708459508730032	0.47865994874007	0.67949789384778	CMBL
TOR1A	8.24765446410123	-0.865224300980637	0.708608064093013	0.478567730652663	0.67949789384778	TOR1A
ZSCAN32	4.49278179731797	0.0509645703509877	0.708588818977136	0.478579676814953	0.67949789384778	ZSCAN32
LACTB2	2.74262222859622	0.528963429269783	0.708115386111203	0.478873605571138	0.679689522543121	LACTB2
ZRANB1	6.42035103216805	1.43197031750838	-0.708042766973311	0.478918699568991	0.679689522543121	ZRANB1
COPS4	14.1223849117831	0.165595503539085	-0.707686188545518	0.479140156204701	0.679765375036539	COPS4
NSUN6	30.48054193341	1.74235334549875	-0.707522886791898	0.479241595068966	0.679765375036539	NSUN6
RBL2	25.5466593628067	0.0509645703509877	0.707789587365728	0.479075933568321	0.679765375036539	RBL2
STAMBP	24.8731132642004	2.46637458933404	0.707661280615376	0.479155627614977	0.679765375036539	STAMBP
ZNF613	13.3619356808456	0.274421238644391	-0.707529278047865	0.479237624764158	0.679765375036539	ZNF613
GALNT18;CSNK2A3	6.58716318471024	0.727671039176593	0.707359434691862	0.479343139061658	0.679832961111283	GALNT18;CSNK2A3
ITPKC	3.66102599423306	0.361548515748559	0.707215298543927	0.479432692834801	0.679883528658593	ITPKC
ACOX3	6.19756161287012	2.02419964390112	0.706876659019841	0.479643130151896	0.679993280663309	ACOX3
PIP4K2B	21.5177710714745	-0.0149554225975475	-0.706830513167931	0.479671810000168	0.679993280663309	PIP4K2B
WBP5	68.0915991435084	0.196744768329381	0.706933153724444	0.479608019720261	0.679993280663309	WBP5
THRA	2.19913726136817	-0.867899961110779	0.706474909773191	0.479892850439352	0.680230184901897	THRA
ACAP2	15.2212698561353	0.919391175367482	-0.706277925335356	0.480015318412825	0.680325288092676	ACAP2
GPX7	1.89274268796152	0.0509645703509885	0.70619349894682	0.48006781269327	0.680325288092676	GPX7
SLC15A2	3.24486952669156	0.112062016309904	0.706006789950506	0.480183914932425	0.680413379348193	SLC15A2
CTD-2006C1.2	8.57515556984825	0.512219941393965	-0.705369758813482	0.480580158544325	0.680861958611775	CTD-2006C1.2
MURC	1.54518826483882	0.465506386713031	-0.705324300149496	0.480608441373017	0.680861958611775	MURC
BAG6	12.5582642747787	0.947604946623028	-0.704710288637833	0.480990547207314	0.681257235526283	BAG6
CTPS2	10.5364090506122	-2.59369558668588	0.704702369544663	0.48099547642279	0.681257235526283	CTPS2
NHP2L1	5.08186194455329	2.8043575275658	-0.704536614596039	0.481098656400218	0.681326872328769	NHP2L1
BHLHE40	2.93744517664997	-0.809410314060104	0.704007858335059	0.481427879791545	0.68171657787276	BHLHE40
RPP25	5.25820434722865	-2.48706383618014	-0.703447010918402	0.481777218294128	0.682134676345509	RPP25
AP1S1	4.99455015048724	-2.72086566449858	0.70248312050563	0.482377924693157	0.682755289730642	AP1S1
FAHD1	6.60095571858449	-0.260973934399383	-0.702572760728774	0.482322042821292	0.682755289730642	FAHD1
SOWAHC	2.39329465295964	0.0509645703509878	-0.702553175252138	0.482334252141223	0.682755289730642	SOWAHC
HSD17B11	7.77886528208526	-1.7507311068272	0.70201720751883	0.482668432337224	0.683089824470071	HSD17B11
CROCCP2	4.24383486169827	-1.86187300970586	-0.701602761572445	0.482926928946205	0.683117107954763	CROCCP2
MPP1	17.9451368091669	-0.104327402347798	0.70180747778929	0.482799234749021	0.683117107954763	MPP1
RALGAPA2	31.3416370893459	-0.59342110190964	0.701552171259078	0.482958488087884	0.683117107954763	RALGAPA2
TMEM99	2.06453537592582	-0.63180966829206	-0.701701176292064	0.482865539294196	0.683117107954763	TMEM99
ZNF664	2.61171616525329	1.94400551073139	-0.701766407017409	0.482824851664985	0.683117107954763	ZNF664
CABIN1	32.5433085395112	0.267672339774674	0.701240238960733	0.483153101774399	0.683315755777808	CABIN1
NPRL3	2.05444452610597	0.0509645703509878	0.700922240747766	0.483351543792248	0.683443153614552	NPRL3
SIKE1	13.968762399545	-0.93333521544208	0.700975293472777	0.483318433959808	0.683443153614552	SIKE1
TP53I3	7.02148252904529	1.06572357688752	0.700775221808751	0.483443303711254	0.683496282561506	TP53I3
AC024560.3	6.5701226633399	0.347323145822558	0.699988632480176	0.483934403579946	0.683928724628046	AC024560.3
GRIK2	4.14588325603941	0.0509645703509877	-0.699937954362156	0.483966053276514	0.683928724628046	GRIK2
RABL3	3.73353967121147	0.0509645703509877	-0.700027640297066	0.483910043030181	0.683928724628046	RABL3
ZMYM6	3.39703505380234	-3.28796138252169	0.700151652112896	0.483832601535751	0.683928724628046	ZMYM6
CSNK1G3	29.5906332053588	0.0509645703509877	-0.699835846113206	0.484029825729474	0.683942222667367	CSNK1G3
CNOT8	10.6850440858991	-0.820656602769054	-0.699333494230667	0.484343639625374	0.684232351913369	CNOT8
RP11-705C15.2;RP11-705C15.5	4.63732768531094	-1.82718819809663	0.699410494444595	0.484295531251541	0.684232351913369	RP11-705C15.2;RP11-705C15.5
MAP1LC3B2	2.73818660040211	-0.658233865553953	0.699222859166638	0.484412766994779	0.684253375461606	MAP1LC3B2
